event_date,event_type,scope,severity,expected_channel,note,source
2024-08-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Aug),
2024-08-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Aug),
2024-08-31,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Aug),
2024-09-04,gold_price_up,domestic_vietnam,high,premium_spike,"Giá vàng tăng cao gây hoang mang, Ngân hàng Nhà nước sẽ làm gì? - Báo Thanh Niên",google_news_rss:unknown
2024-09-06,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Gold prices today, September 6, 2024: Domestic gold prices fall sharply, world prices rise. - baonghean.vn",google_news_rss:unknown
2024-09-13,news_other,global,low,unknown,"Chương trình “Bật lon Tiger, nâng bóng vàng 1 tỉ” - m.nhipcaudautu.vn",google_news_rss:unknown
2024-09-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-16,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Biến động vàng ngày 16.9: Giá vàng nhẫn tiến sát giá vàng miếng SJC - Báo Thanh Niên,google_news_rss:unknown
2024-09-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-19,policy_rate_global,global,high,safe_haven_buy,Giá vàng hôm nay 19/9: Thế giới dao động quanh mức 2.550 USD sau quyết định của FOMC - Báo Dân Việt,google_news_rss:unknown
2024-09-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-22,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Lộ lý do giá vàng đột ngột tăng mạnh, phá vỡ mọi kỷ lục - Báo Dân trí",google_news_rss:unknown
2024-09-22,news_other,global,low,unknown,Ấn Độ nhập khẩu vàng kỷ lục - m.nhipcaudautu.vn,google_news_rss:unknown
2024-09-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-24,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-25,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-26,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-27,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-28,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-28,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 28.9.2024: Giá mua vàng nhẫn cao hơn vàng miếng tới 1,3 triệu/lượng - Báo Thanh Niên",google_news_rss:unknown
2024-09-29,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-09-30,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Sep),
2024-10-01,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Oct early),
2024-10-01,geopolitical_crisis,global,medium,safe_haven_buy,Middle East tensions,
2024-10-02,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Oct early),
2024-10-02,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 2/10/2024: Vàng nhẫn 9999 quay đầu giảm mạnh - Báo Lâm Đồng,google_news_rss:unknown
2024-10-03,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Oct early),
2024-10-03,geopolitical,global,high,safe_haven_buy,"Iran ""đối đầu"" Israel: Quân số đông đấu vũ khí khủng, còn một nhân tố của Tehran khiến Mỹ cũng e ngại - CafeF",google_news_rss:unknown
2024-10-04,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Oct early),
2024-10-05,wedding_season,domestic_vietnam,high,premium_spike,Wedding season autumn window 2024 (Oct early),
2024-10-06,geopolitical,global,high,safe_haven_buy,Truyền thông Iran tìm kiếm lãnh đạo quân sự vắng mặt nhiều ngày - Tuổi Trẻ,google_news_rss:unknown
2024-10-10,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 10/10/2024: Vàng nhẫn 9999 quay đầu giảm mạnh - Báo Lâm Đồng,google_news_rss:unknown
2024-10-14,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 14/10/2024: Vàng nhẫn 9999 tăng nhẹ sát kỷ lục - Báo Lâm Đồng,google_news_rss:unknown
2024-10-14,news_other,global,low,unknown,"Cocoa prices surge, importers turn focus to Việt Nam’s growing regions - vietnamnews.vn",google_news_rss:unknown
2024-10-21,geopolitical,global,high,safe_haven_buy,"Israel định vị chỗ Hezbollah giấu tiền, vàng cho cuộc chiến; Ông Blinken đến Trung Đông lần thứ 11; Iran lên tiếng liên quan ông Biden và Israel - Tuổi Trẻ",google_news_rss:unknown
2024-10-21,news_other,global,low,unknown,Domestic gold bar prices reach new high - vietnamnews.vn,google_news_rss:unknown
2024-10-30,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 31/10/2024: Đua nhau phá kỷ lục - Báo Hà Tĩnh,google_news_rss:unknown
2024-10-31,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 31/10/2024: Vàng miếng SJC 90 triệu, nhẫn trơn tiếp tục bứt phá - Báo VietNamNet",google_news_rss:unknown
2024-11-01,geopolitical_crisis,global,medium,safe_haven_buy,Middle East tensions,
2024-11-01,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 1/11/2024: Vàng thế giới giảm mất gần 40 USD so với đỉnh - baonghean.vn,google_news_rss:unknown
2024-11-02,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 2/11/2024 đột ngột quay xe giảm mạnh, vàng nhẫn rơi tự do - Báo VietNamNet",google_news_rss:unknown
2024-11-03,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 4/11/2024: Chuyên gia bất ngờ dự báo giá vàng tuần mới - Báo Hà Tĩnh,google_news_rss:unknown
2024-11-04,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 4/11/2024: Miếng SJC bốc hơi 500 nghìn, nhẫn trơn tụt sâu - Báo VietNamNet",google_news_rss:unknown
2024-11-05,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 6/11/2024: Vàng thế giới tăng, trong nước đứng yên - Báo Hà Tĩnh",google_news_rss:unknown
2024-11-06,news_other,global,low,unknown,Gold and USD rise and fall in opposite directions after US election - Laodong.vn,google_news_rss:unknown
2024-11-07,sbv_policy,domestic_vietnam,high,policy_auction,Hơn 13 tấn vàng đã được Ngân hàng Nhà nước bán ra thị trường - Báo Dân trí,google_news_rss:unknown
2024-11-07,news_other,global,low,unknown,Thống đốc lý giải nguyên nhân khiến vàng trở nên hấp dẫn - Laodong.vn,google_news_rss:unknown
2024-11-08,sbv_policy,domestic_vietnam,high,policy_auction,"Ngân hàng Nhà nước Việt Nam cung ứng 11,46 tấn vàng và can thiệp thị trường nếu cần - dcs.vn",google_news_rss:unknown
2024-11-08,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Cập nhật giá vàng hôm nay, vàng nhẫn, vàng SJC 8.11.2024 - Laodong.vn",google_news_rss:unknown
2024-11-10,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Thống đốc Nguyễn Thị Hồng lý giải nguyên nhân NHNN chỉ bán chứ không mua vàng miếng SJC - Tuổi Trẻ,google_news_rss:unknown
2024-11-11,sbv_policy,domestic_vietnam,high,policy_auction,Thống đốc Ngân hàng Nhà nước Nguyễn Thị Hồng: Không khuyến khích người dân nắm giữ vàng - Thành ủy Thành phố Hồ Chí Minh,google_news_rss:unknown
2024-11-12,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 12/11/2024 lao dốc mất phanh, vàng nhẫn giảm thê thảm - Báo VietNamNet",google_news_rss:unknown
2024-11-14,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 14.11.2024: Thế giới lao dốc, vàng nhẫn giảm nửa triệu đồng - Báo Thanh Niên",google_news_rss:unknown
2024-11-15,gold_price_down,domestic_vietnam,medium,premium_drop,Giá vàng hôm nay 15/11/2024: Giá vàng nhẫn 9999 và vàng SJC giảm gần 1... - Báo Lâm Đồng,google_news_rss:unknown
2024-11-17,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 17/11/2024: Sau đà lao dốc kỷ lục, nhẫn trơn vụt tăng trở lại - Báo Quảng Ninh",google_news_rss:unknown
2024-11-18,policy_import,domestic_vietnam,medium,safe_haven_buy,SBV 2nd gold import batch announced - 20 tonnes,
2024-11-18,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 18/11/2024: Vàng thế giới và trong nước có tuần giảm chóng mặt - baonghean.vn,google_news_rss:unknown
2024-11-22,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 23/11/2024: Giá vàng lại tăng dựng đứng, sẽ lên trên 2.800 USD trước Giáng sinh, do mối đe dọa gia tăng của Thế chiến thứ III? - Báo Thế giới và Việt Nam",google_news_rss:unknown
2024-11-22,news_other,global,low,unknown,"Breakthrough sales, VinFast becomes the market leading brand - Laodong.vn",google_news_rss:unknown
2024-11-26,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 26/11/2024: Giá vàng thế giới và trong nước cùng giảm - baonghean.vn,google_news_rss:unknown
2024-11-29,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 29.11.2024: Vàng nhẫn được mua cao hơn vàng miếng nửa triệu đồng - Báo Thanh Niên,google_news_rss:unknown
2024-12-01,geopolitical_crisis,global,medium,safe_haven_buy,Middle East tensions,
2024-12-01,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 1/12/2024: Kết thúc tuần 'bốc hơi' mạnh - Báo VietNamNet,google_news_rss:unknown
2024-12-02,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 2/12/2024: Nhẫn giảm 600.000 đồng, vàng SJC bốc hơi nửa triệu - Báo VietNamNet",google_news_rss:unknown
2024-12-03,macro_shock,domestic_vietnam,medium,inflation_hedge,Việt Nam’s inflation forecast to hit 4-4.5 per cent this year - vietnamnews.vn,google_news_rss:unknown
2024-12-04,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 4/12/2024: Giá vàng thế giới và vàng trong nước cùng tăng nhẹ - baonghean.vn,google_news_rss:unknown
2024-12-05,news_other,global,low,unknown,"A sudden, dramatic increase. - Vietnam.vn",google_news_rss:unknown
2024-12-06,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng chiều nay 06/12/2024: Vàng nhẫn giảm sâu - Báo Công Thương,google_news_rss:unknown
2024-12-06,news_other,global,low,unknown,Việt Nam’s housing prices rise almost 60% in five years - vietnamnews.vn,google_news_rss:unknown
2024-12-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng củng cố mức tăng vượt trội năm 2024 - Laodong.vn,google_news_rss:unknown
2024-12-08,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 8/12/2024: Giá vàng thế giới giảm sâu, vàng trong nước đi ngang - baonghean.vn",google_news_rss:unknown
2024-12-09,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 9/12/2024: Giá vàng thế giới và trong nước đều giảm - baonghean.vn,google_news_rss:unknown
2024-12-11,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 12/12/2024: Vàng trong nước tăng mạnh - Báo Hà Tĩnh,google_news_rss:unknown
2024-12-12,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng chiều nay 12/12/2024: Vàng nhẫn vượt ngưỡng 86 triệu đồng/lượng - Báo Công Thương,google_news_rss:unknown
2024-12-13,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Gold prices today, December 13, 2024: World and domestic gold prices begin to fall. - baonghean.vn",google_news_rss:unknown
2024-12-14,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 15/12/2024: Vàng nhẫn 9999 giảm gần nửa triệu đồng 1 lượng - Báo Hà Tĩnh,google_news_rss:unknown
2024-12-15,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 15/12/2024: Giá vàng thế giới cùng vàng nhẫn giảm mạnh - baonghean.vn,google_news_rss:unknown
2024-12-15,news_other,global,low,unknown,Which investment channel has the best return? - Laodong.vn,google_news_rss:unknown
2024-12-17,news_other,global,low,unknown,The fate of Syria's 26 tons of gold reserves when Mr. Assad is overthrown - Laodong.vn,google_news_rss:unknown
2024-12-18,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 18/12/2024: Giá vàng thế giới giảm mạnh, vàng trong nước nhỏ giọt - baonghean.vn",google_news_rss:unknown
2024-12-21,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 22/12/2024: Vàng trong nước tăng mạnh - Báo Hà Tĩnh,google_news_rss:unknown
2024-12-24,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 24/12/2024: SJC và nhẫn trơn quay xe lao dốc theo giá thế giới - Báo VietNamNet,google_news_rss:unknown
2024-12-25,gold_price_up,domestic_vietnam,medium,premium_spike,"Giá vàng hôm nay 25.12.2024: Vàng miếng SJC cao hơn thế giới 3,8 triệu đồng/lượng - Báo Thanh Niên",google_news_rss:unknown
2024-12-26,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng ngày 26/12/2024 : Giá vàng trong nước và thế giới cùng 'nghỉ lễ' - baonghean.vn,google_news_rss:unknown
2024-12-28,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng năm 2024 đã diễn biến thế nào? - CafeF,google_news_rss:unknown
2024-12-29,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay 29/12/2024: Vàng thế giới và vàng trong nước ổn định - baonghean.vn,google_news_rss:unknown
2024-12-30,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 30/12/2024: Vàng SJC và nhẫn lao dốc, ngược chiều thế giới - Báo VietNamNet",google_news_rss:unknown
2024-12-31,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Nhìn lại giá vàng năm 2024 và dự báo năm 2025 - Tuổi Trẻ,google_news_rss:unknown
2024-12-31,gold_price_down,domestic_vietnam,high,premium_drop,"Ngày cuối cùng năm 2024, giá vàng lao dốc mạnh - CafeF",google_news_rss:unknown
2025-01-01,geopolitical_crisis,global,medium,safe_haven_buy,Middle East tensions,
2025-01-01,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng nhẫn lập kỷ lục năm 2024, mức tăng lấn át vàng miếng - Thế giới tiếp thị",google_news_rss:unknown
2025-01-03,policy_rate_increase,domestic_vietnam,high,safe_haven_buy,SBV raised refinance rate 4.5% -> 5.0% - first hike in years,
2025-01-08,news_other,global,low,unknown,Vượng phát nghênh xuân cùng tặng phẩm tượng vàng 24K Vương Xà Trấn Bảo - m.nhipcaudautu.vn,google_news_rss:unknown
2025-01-10,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Báo Công Thương. . Giá vàng hôm nay 11/1/2025: Giá vàng trong nước tiếp tục đà tăng nhẹ - facebook.com,google_news_rss:unknown
2025-01-12,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 12.1.2025: Tăng 1,3 triệu đồng trong tuần - Báo Thanh Niên",google_news_rss:unknown
2025-01-13,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Gold prices hit new peak - vietnamnews.vn,google_news_rss:unknown
2025-01-15,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2025: 2025-01-29),
2025-01-16,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2025: 2025-01-29),
2025-01-16,policy_rate_global,global,high,safe_haven_buy,Lịch họp năm 2025 của Fed: Diễn ra vào những ngày nào và dự kiến bao giờ hạ lãi suất trở lại? - VietnamBiz,google_news_rss:unknown
2025-01-17,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2025: 2025-01-29),
2025-01-18,tet_proximity,domestic_vietnam,low,premium_spike,Tết proximity (Tết 2025: 2025-01-29),
